ProductID,SKU,ProductName,Category,Supplier,Warehouse,Quantity,ReorderLevel,UnitCost,SellingPrice,LastRestockDate,Status
1033,SKU-0033,Wireless Mouse 33,Tools,HealthSupply,Warehouse-E,805,63,323.45,463.83,2025-03-19,Active
1034,SKU-0034,Medical Mask 34,Furniture,SafeWear,Warehouse-A,938,33,84.13,121.28,2025-03-17,Active
1035,SKU-0035,Desk Lamp 35,Electronics,PaperPlus,Warehouse-A,638,37,462.88,757.35,2025-09-30,Active
1036,SKU-0036,Headphones 36,Medical,AutoParts Ltd,Warehouse-E,239,89,420.36,1026.96,2025-07-24,Active
1037,SKU-0037,Desk Lamp 37,Electronics,Global Traders,Warehouse-C,484,86,190.68,451.57,2025-03-19,Active
1038,SKU-0038,Notebook 38,Stationery,FurniCo,Warehouse-A,385,59,276.41,375.33,2025-03-15,Active
1039,SKU-0039,Printer Paper 39,Automotive,Global Traders,Warehouse-E,736,97,471.15,641.05,2025-09-17,Active
1040,SKU-0040,Speaker 40,Furniture,AutoParts Ltd,Warehouse-C,364,22,181.98,423.13,2026-01-20,Active
1041,SKU-0041,Safety Gloves 41,Stationery,TechSource,Warehouse-B,256,55,241.48,594.62,2026-05-17,Active
1042,SKU-0042,USB Hub 42,Furniture,TechSource,Warehouse-B,4,28,100.67,133.27,2025-10-22,Low Stock
1043,SKU-0043,Speaker 43,Tools,Global Traders,Warehouse-E,377,20,322.61,471.93,2025-05-16,Active
1044,SKU-0044,Notebook 44,Electronics,AutoParts Ltd,Warehouse-C,794,53,125.84,310.88,2025-11-10,Active
1045,SKU-0045,Hammer 45,Furniture,Global Traders,Warehouse-D,303,30,271.83,602.73,2025-06-16,Active
1046,SKU-0046,Headphones 46,Clothing,AutoParts Ltd,Warehouse-D,351,59,372.27,836.28,2025-04-25,Active
1047,SKU-0047,Tool Box 47,Electronics,TechSource,Warehouse-A,874,35,67.43,143.9,2025-07-25,Active
1048,SKU-0048,Safety Gloves 48,Stationery,PaperPlus,Warehouse-B,469,15,75.04,179.95,2025-06-03,Active
1049,SKU-0049,Car Battery 49,Stationery,TechSource,Warehouse-C,336,89,148.11,202.17,2026-01-23,Active
1050,SKU-0050,Hammer 50,Medical,HealthSupply,Warehouse-E,970,10,229.7,339.53,2025-06-18,Active
1051,SKU-0051,Medical Mask 51,Furniture,AutoParts Ltd,Warehouse-E,110,69,460.61,982.08,2025-04-29,Active
1052,SKU-0052,Mechanical Keyboard 52,Stationery,SafeWear,Warehouse-C,782,68,357.94,538.84,2026-01-23,Active
1053,SKU-0053,Headphones 53,Tools,BuildPro,Warehouse-C,381,41,497.63,1036.17,2026-05-18,Active
1054,SKU-0054,Office Chair 54,Food,TechSource,Warehouse-B,74,49,427.8,868.03,2025-09-06,Active
1055,SKU-0055,Coffee Beans 55,Medical,TechSource,Warehouse-A,282,12,388.08,820.82,2025-09-08,Active
1056,SKU-0056,Speaker 56,Furniture,PaperPlus,Warehouse-E,177,90,273.68,402.41,2025-03-21,Active
1057,SKU-0057,Hammer 57,Clothing,Global Traders,Warehouse-D,356,80,308.03,642.42,2025-11-26,Active
1058,SKU-0058,Coffee Beans 58,Furniture,HealthSupply,Warehouse-E,249,85,355.72,499.73,2026-04-20,Active
1059,SKU-0059,Office Chair 59,Food,BuildPro,Warehouse-B,72,38,169.23,265.6,2025-07-24,Active
1060,SKU-0060,Speaker 60,Clothing,PaperPlus,Warehouse-B,919,15,383.33,827.43,2025-07-30,Active
1061,SKU-0061,Hammer 61,Automotive,PaperPlus,Warehouse-C,183,10,240.66,324.06,2025-11-14,Active
1062,SKU-0062,Jacket 62,Furniture,BuildPro,Warehouse-A,787,21,28.0,48.08,2025-08-10,Active
1063,SKU-0063,Office Chair 63,Stationery,AutoParts Ltd,Warehouse-E,26,66,207.9,417.33,2025-09-08,Low Stock
1064,SKU-0064,Monitor 64,Clothing,Global Traders,Warehouse-E,977,12,321.89,420.02,2025-11-17,Active
1065,SKU-0065,Mechanical Keyboard 65,Stationery,AutoParts Ltd,Warehouse-B,682,71,463.46,764.11,2026-05-27,Active
1066,SKU-0066,USB Hub 66,Stationery,TechSource,Warehouse-D,443,79,390.17,900.28,2025-05-10,Active
1067,SKU-0067,Mechanical Keyboard 67,Furniture,HealthSupply,Warehouse-B,21,22,23.98,46.63,2025-10-15,Low Stock
1068,SKU-0068,Medical Mask 68,Tools,AutoParts Ltd,Warehouse-C,998,18,295.8,703.3,2025-08-16,Active
1069,SKU-0069,Hammer 69,Medical,SafeWear,Warehouse-D,921,24,95.22,176.96,2025-03-24,Active
1070,SKU-0070,Speaker 70,Automotive,FurniCo,Warehouse-D,315,44,476.95,1104.35,2025-10-14,Active
1071,SKU-0071,Hammer 71,Clothing,Global Traders,Warehouse-B,44,25,88.92,111.78,2026-01-15,Active
1072,SKU-0072,Speaker 72,Stationery,TechSource,Warehouse-E,801,68,263.97,581.1,2025-05-14,Active
1073,SKU-0073,Monitor 73,Tools,Global Traders,Warehouse-A,535,17,255.7,560.96,2025-08-12,Active
1074,SKU-0074,Headphones 74,Medical,PaperPlus,Warehouse-A,27,65,203.41,342.07,2026-04-30,Low Stock
1075,SKU-0075,Hammer 75,Tools,Global Traders,Warehouse-A,564,13,51.55,122.98,2026-02-08,Active
1076,SKU-0076,USB Hub 76,Tools,Global Traders,Warehouse-D,478,88,119.77,149.41,2026-01-28,Active
1077,SKU-0077,Medical Mask 77,Electronics,Global Traders,Warehouse-E,870,17,439.05,1047.0,2026-05-06,Active
1078,SKU-0078,Jacket 78,Clothing,TechSource,Warehouse-C,542,54,218.89,391.59,2026-02-01,Active
1079,SKU-0079,Desk Lamp 79,Furniture,TechSource,Warehouse-C,73,37,73.34,147.73,2026-03-01,Active
1080,SKU-0080,Tool Box 80,Electronics,HealthSupply,Warehouse-A,341,96,329.06,612.35,2025-10-06,Active
1081,SKU-0081,Notebook 81,Electronics,AutoParts Ltd,Warehouse-E,515,86,399.39,763.87,2025-02-19,Active
1082,SKU-0082,Car Battery 82,Furniture,SafeWear,Warehouse-C,117,94,310.57,377.88,2026-03-16,Active
1083,SKU-0083,Hammer 83,Clothing,TechSource,Warehouse-B,944,36,64.55,120.54,2026-02-02,Active
1084,SKU-0084,Hammer 84,Medical,FurniCo,Warehouse-B,288,67,180.14,442.74,2026-01-06,Active
1085,SKU-0085,Mechanical Keyboard 85,Clothing,HealthSupply,Warehouse-C,928,14,340.11,633.37,2026-05-24,Active
1086,SKU-0086,Office Chair 86,Food,SafeWear,Warehouse-B,58,94,416.45,522.76,2025-02-08,Low Stock
1087,SKU-0087,Desk Lamp 87,Food,AutoParts Ltd,Warehouse-B,686,47,210.76,438.49,2025-03-17,Active
1088,SKU-0088,Hammer 88,Electronics,PaperPlus,Warehouse-B,885,44,228.42,365.48,2025-01-22,Active
1089,SKU-0089,Speaker 89,Stationery,PaperPlus,Warehouse-C,931,19,422.49,725.07,2025-02-10,Active
1090,SKU-0090,Notebook 90,Clothing,FurniCo,Warehouse-C,129,55,328.87,487.81,2025-09-25,Active
1091,SKU-0091,Medical Mask 91,Food,SafeWear,Warehouse-A,191,38,75.58,169.7,2025-02-20,Active
1092,SKU-0092,Coffee Beans 92,Automotive,TechSource,Warehouse-C,629,86,292.53,578.66,2025-11-15,Active
1093,SKU-0093,Wireless Mouse 93,Electronics,BuildPro,Warehouse-A,26,95,462.18,1084.5,2025-02-26,Low Stock
1094,SKU-0094,Hammer 94,Automotive,TechSource,Warehouse-E,36,53,49.87,90.38,2025-03-03,Low Stock
1095,SKU-0095,Medical Mask 95,Automotive,PaperPlus,Warehouse-A,526,29,127.4,163.72,2026-04-07,Active
1096,SKU-0096,Printer Paper 96,Electronics,HealthSupply,Warehouse-A,29,50,209.33,477.44,2025-11-06,Low Stock
1097,SKU-0097,Mechanical Keyboard 97,Tools,AutoParts Ltd,Warehouse-B,226,37,169.79,209.16,2025-07-24,Active
1098,SKU-0098,Hammer 98,Electronics,PaperPlus,Warehouse-A,518,92,417.9,563.76,2025-04-03,Active
1099,SKU-0099,Notebook 99,Electronics,PaperPlus,Warehouse-E,217,55,30.07,52.74,2025-07-24,Active
1100,SKU-0100,USB Hub 100,Tools,FurniCo,Warehouse-D,458,83,62.5,141.96,2025-12-08,Active
1101,SKU-0101,First Aid Kit 101,Tools,Global Traders,Warehouse-D,491,85,336.84,692.92,2025-11-25,Active
1102,SKU-0102,Speaker 102,Stationery,Global Traders,Warehouse-E,872,92,39.52,94.11,2026-03-17,Active
1103,SKU-0103,Headphones 103,Food,TechSource,Warehouse-B,10,10,251.95,431.58,2026-04-06,Active
1104,SKU-0104,First Aid Kit 104,Furniture,BuildPro,Warehouse-A,703,54,50.77,89.98,2025-03-14,Active
1105,SKU-0105,Wireless Mouse 105,Tools,SafeWear,Warehouse-E,745,35,444.46,540.62,2025-12-29,Active
1106,SKU-0106,Car Battery 106,Automotive,PaperPlus,Warehouse-D,868,33,59.56,107.19,2025-05-18,Active
1107,SKU-0107,Coffee Beans 107,Electronics,SafeWear,Warehouse-C,433,39,437.87,911.87,2025-04-26,Active
1108,SKU-0108,Notebook 108,Furniture,Global Traders,Warehouse-E,238,37,484.25,1106.71,2025-01-17,Active
1109,SKU-0109,Wireless Mouse 109,Clothing,BuildPro,Warehouse-E,427,60,117.39,172.09,2025-03-13,Active
1110,SKU-0110,Office Chair 110,Food,SafeWear,Warehouse-B,776,41,289.66,567.73,2026-01-13,Active
1111,SKU-0111,Office Chair 111,Tools,SafeWear,Warehouse-B,515,35,83.3,126.39,2025-12-13,Active
1112,SKU-0112,Jacket 112,Clothing,FurniCo,Warehouse-A,225,21,47.28,106.42,2025-03-19,Active
1113,SKU-0113,Hammer 113,Electronics,Global Traders,Warehouse-D,744,69,43.48,101.47,2025-07-18,Active
1114,SKU-0114,Coffee Beans 114,Tools,FurniCo,Warehouse-D,148,17,239.42,418.28,2025-09-27,Active
1115,SKU-0115,Hammer 115,Tools,HealthSupply,Warehouse-B,649,58,268.3,472.63,2026-02-15,Active
1116,SKU-0116,Notebook 116,Food,FurniCo,Warehouse-D,756,40,482.49,604.71,2025-07-06,Active
1117,SKU-0117,USB Hub 117,Stationery,HealthSupply,Warehouse-C,84,14,316.21,598.9,2025-11-12,Active
1118,SKU-0118,Coffee Beans 118,Furniture,TechSource,Warehouse-E,756,15,143.84,191.15,2025-07-10,Active
1119,SKU-0119,USB Hub 119,Automotive,TechSource,Warehouse-D,147,61,191.62,374.64,2025-07-08,Active
1120,SKU-0120,Headphones 120,Electronics,FurniCo,Warehouse-E,373,17,344.9,829.18,2025-04-26,Active
1121,SKU-0121,Mechanical Keyboard 121,Electronics,HealthSupply,Warehouse-D,468,21,235.21,374.65,2025-10-12,Active
1122,SKU-0122,First Aid Kit 122,Stationery,HealthSupply,Warehouse-E,960,33,212.03,280.62,2025-06-20,Active
1123,SKU-0123,Monitor 123,Furniture,BuildPro,Warehouse-C,943,85,54.53,104.13,2025-12-02,Active
1124,SKU-0124,First Aid Kit 124,Electronics,HealthSupply,Warehouse-E,223,26,425.1,641.65,2025-07-16,Active
1125,SKU-0125,Speaker 125,Food,SafeWear,Warehouse-E,529,56,336.67,630.42,2025-03-20,Active
1126,SKU-0126,Safety Gloves 126,Clothing,HealthSupply,Warehouse-B,933,74,218.82,366.81,2026-04-28,Active
1127,SKU-0127,Desk Lamp 127,Tools,AutoParts Ltd,Warehouse-C,81,63,155.47,254.11,2025-05-30,Active
1128,SKU-0128,Jacket 128,Electronics,BuildPro,Warehouse-D,5,47,201.95,372.03,2025-07-25,Low Stock
1129,SKU-0129,Speaker 129,Furniture,AutoParts Ltd,Warehouse-D,581,66,166.73,215.01,2025-10-14,Active
1130,SKU-0130,Medical Mask 130,Stationery,SafeWear,Warehouse-B,678,61,460.43,780.24,2025-11-08,Active
1131,SKU-0131,Monitor 131,Medical,AutoParts Ltd,Warehouse-A,815,88,5.79,7.66,2025-06-10,Active
1132,SKU-0132,Safety Gloves 132,Medical,AutoParts Ltd,Warehouse-A,172,58,272.66,649.61,2025-05-06,Active
1133,SKU-0133,Desk Lamp 133,Electronics,SafeWear,Warehouse-C,127,16,165.36,358.38,2025-06-12,Active
1134,SKU-0134,Headphones 134,Tools,PaperPlus,Warehouse-A,764,80,13.15,26.0,2025-03-19,Active
1135,SKU-0135,Notebook 135,Stationery,BuildPro,Warehouse-B,299,22,14.72,27.88,2025-01-15,Active
1136,SKU-0136,Wireless Mouse 136,Tools,Global Traders,Warehouse-C,32,82,247.1,314.23,2025-07-16,Low Stock
1137,SKU-0137,Car Battery 137,Food,BuildPro,Warehouse-A,449,42,125.49,267.57,2026-05-01,Active
1138,SKU-0138,Printer Paper 138,Tools,TechSource,Warehouse-C,886,96,88.05,139.65,2025-06-29,Active
1139,SKU-0139,Monitor 139,Stationery,SafeWear,Warehouse-C,722,38,422.36,612.08,2025-12-18,Active
1140,SKU-0140,Jacket 140,Tools,TechSource,Warehouse-B,99,29,328.29,805.59,2025-04-18,Active
1141,SKU-0141,First Aid Kit 141,Food,PaperPlus,Warehouse-B,17,63,29.81,62.9,2025-07-14,Low Stock
1142,SKU-0142,Office Chair 142,Tools,FurniCo,Warehouse-D,974,66,85.5,173.95,2026-01-22,Active
1143,SKU-0143,Mechanical Keyboard 143,Automotive,Global Traders,Warehouse-E,568,91,241.34,556.76,2025-09-10,Active
1144,SKU-0144,USB Hub 144,Medical,BuildPro,Warehouse-C,877,40,167.56,232.16,2025-01-12,Active
1145,SKU-0145,Speaker 145,Electronics,PaperPlus,Warehouse-B,798,62,395.77,920.86,2025-09-02,Active
1146,SKU-0146,Headphones 146,Stationery,AutoParts Ltd,Warehouse-C,577,62,427.53,724.63,2025-07-18,Active
1147,SKU-0147,Printer Paper 147,Automotive,HealthSupply,Warehouse-C,983,91,374.36,490.19,2025-11-30,Active
1148,SKU-0148,Speaker 148,Electronics,AutoParts Ltd,Warehouse-E,20,19,97.44,162.63,2026-05-05,Active
1149,SKU-0149,Wireless Mouse 149,Furniture,TechSource,Warehouse-C,600,29,44.68,73.4,2025-12-03,Active
1150,SKU-0150,First Aid Kit 150,Electronics,TechSource,Warehouse-D,347,31,484.85,986.77,2025-02-02,Active
1151,SKU-0151,Jacket 151,Tools,SafeWear,Warehouse-B,477,66,498.85,983.47,2026-02-11,Active
1152,SKU-0152,USB Hub 152,Furniture,Global Traders,Warehouse-A,188,83,225.17,544.79,2025-12-22,Active
1153,SKU-0153,USB Hub 153,Clothing,PaperPlus,Warehouse-D,154,59,340.06,672.63,2026-02-13,Active
1154,SKU-0154,Jacket 154,Clothing,TechSource,Warehouse-C,83,65,281.2,477.49,2025-09-09,Active
1155,SKU-0155,Desk Lamp 155,Clothing,SafeWear,Warehouse-A,812,65,173.61,302.49,2025-10-11,Active
1156,SKU-0156,Tool Box 156,Clothing,AutoParts Ltd,Warehouse-E,807,68,50.03,123.72,2025-07-20,Active
1157,SKU-0157,Safety Gloves 157,Medical,BuildPro,Warehouse-C,302,94,190.35,256.96,2026-03-25,Active
1158,SKU-0158,Medical Mask 158,Food,AutoParts Ltd,Warehouse-A,735,84,399.07,601.76,2025-06-24,Active
1159,SKU-0159,Hammer 159,Stationery,TechSource,Warehouse-B,775,56,393.22,870.45,2025-12-13,Active
1160,SKU-0160,Notebook 160,Clothing,TechSource,Warehouse-C,472,35,100.77,195.01,2025-09-28,Active
1161,SKU-0161,Tool Box 161,Electronics,BuildPro,Warehouse-D,670,15,109.59,179.31,2026-05-08,Active
1162,SKU-0162,Headphones 162,Automotive,HealthSupply,Warehouse-A,180,79,166.53,311.43,2025-06-20,Active
1163,SKU-0163,First Aid Kit 163,Electronics,TechSource,Warehouse-E,431,22,311.16,481.61,2025-02-22,Active
1164,SKU-0164,Medical Mask 164,Medical,FurniCo,Warehouse-E,199,58,160.94,255.45,2026-01-25,Active
1165,SKU-0165,Monitor 165,Medical,SafeWear,Warehouse-B,376,12,85.74,173.65,2025-05-24,Active
1166,SKU-0166,Medical Mask 166,Automotive,Global Traders,Warehouse-D,717,67,196.45,308.11,2025-12-09,Active
1167,SKU-0167,Medical Mask 167,Furniture,AutoParts Ltd,Warehouse-D,28,13,399.57,511.01,2025-11-25,Active
1168,SKU-0168,Headphones 168,Stationery,PaperPlus,Warehouse-B,978,65,493.83,1140.17,2026-05-13,Active
1169,SKU-0169,Medical Mask 169,Medical,Global Traders,Warehouse-E,323,72,171.72,209.28,2025-08-09,Active
1170,SKU-0170,Desk Lamp 170,Furniture,FurniCo,Warehouse-B,5,24,381.52,909.43,2026-05-05,Low Stock
1171,SKU-0171,Office Chair 171,Automotive,FurniCo,Warehouse-B,347,63,368.38,520.36,2025-08-21,Active
1172,SKU-0172,Wireless Mouse 172,Furniture,SafeWear,Warehouse-A,372,31,204.51,414.69,2025-09-02,Active
1173,SKU-0173,Safety Gloves 173,Automotive,SafeWear,Warehouse-B,302,45,185.25,405.12,2025-01-21,Active
1174,SKU-0174,Wireless Mouse 174,Stationery,TechSource,Warehouse-D,399,96,427.25,819.68,2025-02-25,Active
1175,SKU-0175,Desk Lamp 175,Furniture,TechSource,Warehouse-E,390,27,222.6,503.41,2025-01-12,Active
1176,SKU-0176,Coffee Beans 176,Clothing,SafeWear,Warehouse-B,514,48,298.57,722.6,2026-03-26,Active
1177,SKU-0177,Mechanical Keyboard 177,Food,PaperPlus,Warehouse-E,278,34,150.71,181.8,2025-09-05,Active
1178,SKU-0178,Office Chair 178,Furniture,FurniCo,Warehouse-E,688,22,296.34,601.99,2026-05-24,Active
1179,SKU-0179,Tool Box 179,Tools,SafeWear,Warehouse-B,180,12,126.4,312.73,2025-08-20,Active
1180,SKU-0180,Mechanical Keyboard 180,Tools,PaperPlus,Warehouse-D,579,11,239.42,330.43,2025-06-13,Active
1181,SKU-0181,Headphones 181,Clothing,BuildPro,Warehouse-B,358,25,418.75,678.15,2026-05-12,Active
1182,SKU-0182,Monitor 182,Food,HealthSupply,Warehouse-A,255,10,104.71,228.91,2026-05-02,Active
1183,SKU-0183,First Aid Kit 183,Stationery,SafeWear,Warehouse-B,516,56,35.71,69.21,2026-02-07,Active
1184,SKU-0184,Tool Box 184,Clothing,HealthSupply,Warehouse-E,233,40,189.18,230.63,2025-11-24,Active
1185,SKU-0185,USB Hub 185,Food,AutoParts Ltd,Warehouse-D,844,56,235.95,539.39,2025-01-27,Active
1186,SKU-0186,Printer Paper 186,Food,FurniCo,Warehouse-A,25,51,293.03,417.74,2025-02-15,Low Stock
1187,SKU-0187,Printer Paper 187,Automotive,Global Traders,Warehouse-D,759,70,179.05,356.63,2026-03-28,Active
1188,SKU-0188,Speaker 188,Clothing,HealthSupply,Warehouse-A,912,42,22.76,55.08,2025-07-18,Active
1189,SKU-0189,Headphones 189,Medical,SafeWear,Warehouse-B,248,53,330.45,676.81,2025-09-15,Active
1190,SKU-0190,Coffee Beans 190,Clothing,Global Traders,Warehouse-B,783,62,435.89,1062.0,2025-11-05,Active
1191,SKU-0191,Mechanical Keyboard 191,Food,PaperPlus,Warehouse-E,617,39,282.54,466.13,2026-05-04,Active
1192,SKU-0192,Speaker 192,Clothing,AutoParts Ltd,Warehouse-A,542,57,267.66,386.53,2025-02-17,Active
1193,SKU-0193,Notebook 193,Food,TechSource,Warehouse-C,537,50,324.15,565.55,2025-03-03,Active
1194,SKU-0194,Desk Lamp 194,Medical,TechSource,Warehouse-A,844,23,126.28,260.99,2026-04-07,Active
1195,SKU-0195,Mechanical Keyboard 195,Electronics,AutoParts Ltd,Warehouse-E,340,62,308.36,739.33,2025-11-26,Active
1196,SKU-0196,Jacket 196,Food,HealthSupply,Warehouse-D,918,80,270.85,405.55,2025-05-06,Active
1197,SKU-0197,Safety Gloves 197,Automotive,AutoParts Ltd,Warehouse-D,41,26,229.68,386.78,2025-07-08,Active
1198,SKU-0198,Monitor 198,Medical,AutoParts Ltd,Warehouse-C,185,27,222.64,336.52,2025-10-10,Active
1199,SKU-0199,Printer Paper 199,Automotive,AutoParts Ltd,Warehouse-E,184,28,149.85,314.15,2025-10-24,Active
1200,SKU-0200,Safety Gloves 200,Automotive,FurniCo,Warehouse-D,882,26,258.13,468.88,2025-10-07,Active
1201,SKU-0201,Mechanical Keyboard 201,Stationery,AutoParts Ltd,Warehouse-A,296,20,397.86,493.0,2025-08-13,Active
1202,SKU-0202,Safety Gloves 202,Food,BuildPro,Warehouse-C,47,18,193.87,316.14,2026-02-19,Active
1203,SKU-0203,Notebook 203,Furniture,PaperPlus,Warehouse-D,769,54,281.92,545.36,2025-08-12,Active
1204,SKU-0204,Headphones 204,Automotive,PaperPlus,Warehouse-B,382,34,215.65,295.09,2025-02-23,Active
1205,SKU-0205,Jacket 205,Furniture,BuildPro,Warehouse-A,447,68,314.8,542.98,2025-02-07,Active
1206,SKU-0206,Hammer 206,Electronics,FurniCo,Warehouse-A,44,74,436.22,1001.04,2025-01-20,Low Stock
1207,SKU-0207,First Aid Kit 207,Furniture,FurniCo,Warehouse-E,875,100,168.05,365.04,2025-08-15,Active
1208,SKU-0208,Medical Mask 208,Automotive,FurniCo,Warehouse-A,122,81,468.1,763.52,2025-02-03,Active
1209,SKU-0209,Notebook 209,Clothing,BuildPro,Warehouse-C,870,83,186.27,391.54,2025-07-12,Active
1210,SKU-0210,Coffee Beans 210,Furniture,Global Traders,Warehouse-D,57,59,313.88,459.41,2026-03-25,Low Stock
1211,SKU-0211,Medical Mask 211,Electronics,FurniCo,Warehouse-B,956,21,135.02,265.76,2026-05-12,Active
1212,SKU-0212,Jacket 212,Tools,BuildPro,Warehouse-E,976,20,305.46,499.32,2025-06-09,Active
1213,SKU-0213,Jacket 213,Clothing,BuildPro,Warehouse-B,906,54,389.01,709.51,2025-07-23,Active
1214,SKU-0214,Hammer 214,Medical,PaperPlus,Warehouse-B,653,99,166.05,284.31,2025-04-02,Active
1215,SKU-0215,Printer Paper 215,Clothing,AutoParts Ltd,Warehouse-E,6,71,324.68,439.9,2025-08-11,Low Stock
1216,SKU-0216,Notebook 216,Food,PaperPlus,Warehouse-D,350,12,359.67,514.16,2026-03-07,Active
1217,SKU-0217,Desk Lamp 217,Tools,AutoParts Ltd,Warehouse-A,680,19,167.14,335.54,2026-05-11,Active
1218,SKU-0218,Mechanical Keyboard 218,Medical,SafeWear,Warehouse-C,928,86,454.32,1004.6,2025-01-11,Active
1219,SKU-0219,Wireless Mouse 219,Clothing,SafeWear,Warehouse-B,250,79,401.87,708.52,2025-10-30,Active
1220,SKU-0220,Jacket 220,Food,BuildPro,Warehouse-D,408,89,321.87,601.4,2025-11-16,Active
1221,SKU-0221,Jacket 221,Medical,SafeWear,Warehouse-D,96,40,266.4,326.94,2026-04-30,Active
1222,SKU-0222,Jacket 222,Automotive,HealthSupply,Warehouse-C,17,32,265.51,562.88,2025-10-13,Low Stock
1223,SKU-0223,Wireless Mouse 223,Automotive,PaperPlus,Warehouse-C,260,17,437.96,1004.25,2025-06-26,Active
1224,SKU-0224,USB Hub 224,Clothing,AutoParts Ltd,Warehouse-A,846,86,16.87,37.89,2026-04-14,Active
1225,SKU-0225,USB Hub 225,Medical,SafeWear,Warehouse-B,200,89,81.3,171.55,2026-05-20,Active
1226,SKU-0226,Speaker 226,Food,AutoParts Ltd,Warehouse-D,93,11,487.0,1147.32,2025-05-02,Active
1227,SKU-0227,Safety Gloves 227,Food,HealthSupply,Warehouse-A,84,55,40.22,91.82,2026-03-08,Active
1228,SKU-0228,Mechanical Keyboard 228,Clothing,AutoParts Ltd,Warehouse-E,911,20,420.35,955.31,2025-11-17,Active
1229,SKU-0229,Car Battery 229,Electronics,AutoParts Ltd,Warehouse-C,84,53,215.36,367.84,2025-02-03,Active
1230,SKU-0230,Coffee Beans 230,Electronics,PaperPlus,Warehouse-B,662,46,427.97,1018.59,2026-02-24,Active
